,id,amplitude,bias,xbias
42,2652718764883625638,17.91920783690745,20.427438107667,-0.6367956794174798
43,14926684791766955628,18.687232997726625,21.929905449319318,-0.5459853968221219
44,4240926516270458268,18.701062764678028,21.895853895289967,-0.04407887053623897
45,14863284767517110244,18.88715347995396,21.14669066969112,-0.0350747889962041
46,14829332095830532515,18.580084511160358,20.459222269473702,-0.045547706291403485
47,9590043020629320147,18.96141911921044,21.023778673641107,-0.5838564101639431
48,14215827290815896086,17.514631123850823,19.9420909151239,-0.6374616155943442
49,8087342091613115004,18.19052864163885,19.87381763788086,-0.11008083932657572
50,9353494370816893812,17.149795770227527,22.624820824235666,-0.6604039092596037
51,15400311302725194572,19.07062085725395,21.529003909800764,-0.030536480873930683
52,13808416514992545950,19.434567243228027,21.562272698683064,-0.5665863560301694
53,2378292770552511319,17.122642274371902,21.405225482688927,-0.10007427809565785
54,7281824818086913229,18.055232647453703,21.121405749183367,-0.09851424367113949
55,2290591537840287940,18.800731866732438,21.289290821832605,-0.6241717980222751
56,13419798875861778990,17.045861868600266,19.71773797390973,-0.6237182388694662
57,45695587428972042,18.48840182479435,21.87362319783518,-0.6086851287885946
58,5939199002668134959,17.468757172634774,20.456439333108914,-0.5877991089836212
59,6804223464021392527,18.392176217977944,20.874126198411624,-0.6166600265980688
60,308518187681055893,17.293355103240877,20.31651398028499,-0.6370995704057573
61,15726654114900240154,18.203583079315845,19.7262036308683,-0.5368439506249368
62,5107553883929196054,18.11836985593515,20.29056960669915,-0.1115231928926796
63,8490657279646210992,18.80254966758771,21.13935687418122,-0.06678473394676487
64,1173876269755519966,18.92919463843561,20.40130521708498,-0.05812032175936932
65,3319465785291645932,18.981247942284458,22.141180386853794,-0.6005895783233545
66,2972550664247070502,17.71903655280178,21.421595801060445,-0.07406236886405639
67,14696314594689675874,16.486334750585975,20.052914385502863,-0.10336102120573526
68,336300877817450568,19.09793003806713,22.43939807041195,-0.03744402338688307
69,11236590043094573159,18.910231599425597,21.245227352655995,-0.5821867145565222
70,12906908982802080942,18.3339831965406,19.600159870392773,-0.08716376890424914
71,8226070620819325384,17.399637473761786,19.185728674155644,-0.6090008985537965
72,16779351797976165312,17.009353186760205,17.790766482194265,-0.5873119127204792
73,2731318116713008992,17.231848309113055,23.709805791807018,-0.630361018258248
74,15192124625997489429,17.391891935944752,19.656558112701198,-0.6020224035448928
75,15241207165783330802,18.91621056012011,21.859646536035388,-0.5672100364653275
76,5245843088803572328,18.30491318869301,23.195928295770216,-0.5900814380063985
77,18046718172553980581,17.97387619894232,23.43551684938163,-0.6195936370538015
78,13535283872920113274,18.464132815626975,21.655475289305784,-0.5670461023249876
79,9421165175711550196,17.873804985813834,22.022759291863384,-0.5719983167320578
80,12383252666267651988,18.063618978222465,22.44593596858059,-0.5943837345651624
81,2195294291358164,18.843915501909734,21.90450858289515,-0.5650257030347927
82,13354918429470571235,17.46326964209196,19.73628822380465,-0.5758850320709622
83,5880350152589333967,19.791680319402076,22.72582665541114,-0.5976507676593681
84,11861291435382807214,17.084956198916405,18.994461582431843,-0.0970308149572794
85,12744833148707147790,18.143773330571314,20.77253867949008,-0.05338360419901563
86,7370049244431165088,16.90002173052795,21.735284642013863,-0.5821902080892849
87,17980721744037831144,16.987847191917428,23.01685751281073,-0.5588681911322363
88,6818087754108119113,18.884996120795318,22.87511638786275,-0.581121462403242
89,18275833263580204750,18.444193789095394,21.24765352665305,-0.6417872059674156
90,7941261367917686122,19.100632503369674,21.788651988599316,-0.6145908158286748
91,3456626751326008106,18.607579375225335,22.590109112319332,-0.055545379446521756
92,15353371719540293530,18.94230216758858,23.102711291462292,-0.5254885068970714
93,5891101882778297570,19.64372717084782,22.410549098563667,-0.05556162943221909
94,5760157161121477197,17.34444615318073,23.20695226480889,-0.6126612120290279
95,9902448195349744525,17.921223463004466,21.21892539473806,-0.5770253883555815
96,16441319685538405566,15.294048475402548,23.26158391443901,-0.789754779206221
97,8118816032931154353,17.762303609414175,20.399344995309562,-0.5757672350904406
98,6495752839307000429,19.70811610877687,22.37846571633587,-0.6000691654889098
99,1558775647178151763,17.553097371364533,20.35982688258104,-0.5808984997925267
100,17530838147887771608,15.297973147223974,17.036906555390594,-0.5844401561800271
101,4206460364222089640,17.90563332784541,20.49401272177545,-0.5692536220438461
102,14822137984246225466,16.330418233383956,19.177141418350875,-0.10184143139237947
103,128244752840846059,16.93457518577374,22.866677793878985,-0.6522274674454087
104,14765152186532476731,17.199923731078204,23.645969461038074,-0.6447122779382924
105,5197501030989781590,18.230795698487277,24.958652024583312,-0.6046224046307294
106,2504816795823198925,18.1105995877738,23.306225705005225,-0.5700216012404525
107,5742746381722491207,16.906084488975335,21.07372578158725,-0.6624281414093997
108,6242988055625400761,16.949111052478816,19.056978575280088,-0.06609290762565975
109,12740140276885781978,16.933713349796356,19.967342168991323,-0.6430100441919924
110,4384482438191497999,19.303103298316483,20.90879638250308,-0.046775251039096084
111,18164846673243238259,14.541662380044782,21.003549625443895,-0.6330642336377154
112,13017019874293605151,17.364801630236776,19.403089580517157,-0.604667415198744
113,3586931442010956340,19.6893028415295,24.061891260639925,-0.5739034766262687
114,6607487398522990694,14.586502013197725,17.686316086612067,-0.5903900894773519
115,189854837919004563,18.51002887444649,23.610978180632195,-0.6040759635945152
116,17928272513695123486,19.648971084975038,23.713920709730644,-0.6423633292576179
117,14538595373921639245,20.022779996303306,25.144236675715995,-0.6115023583666838
118,14571037008004756217,17.885138508501793,20.839230326423806,-0.5870871674516149
119,7676724565549990131,17.643005557810135,21.41797271701229,-0.5818619800148316
120,9527332822102329918,17.453302906359788,20.737527945447585,-0.06871447135276633
121,5828065773182997045,18.950195813248282,20.97744920114917,-0.04591835742160668
122,13612738524560038831,18.454657718110028,21.313003014887354,-0.6029348751545616
123,2564283159887060527,18.402999438932422,21.682581074250844,-0.10577190862697641
124,6004904318709980488,19.124883995221474,22.246438357867614,-0.5857384225776343
125,14333587152796867541,18.378129885204057,21.426923049566533,-0.09145417415220011
126,8664187101292343032,18.470119259920196,22.391272572447903,-0.06246237044506479
127,13240422289085230021,17.510456685586714,20.424680073645693,-0.5858162746474569
128,17874422117956573548,20.016980214130037,23.978557860368557,-0.5755936996396048
129,1414086202383201711,17.949970317677913,21.39042822327879,-0.5387755167022555
130,13223282522277899159,18.46418079106426,21.48133929613262,-0.5980360598643438
131,12629601027729935732,18.992424636896438,22.05044692687542,-0.6029857320288459
132,8108203781055302933,19.541920338819924,22.887315641656556,-0.6011921508593955
133,11845677340777589952,16.863419609781012,19.863896025322276,-0.6402719252534184
134,15277307205282835696,19.187880283062317,23.545725466373494,-0.5686293711245165
135,1216273776812818165,18.56150967577912,22.380916563800792,-0.6221510656112454
136,10602292911946711817,17.33066183225243,20.25675525335219,-0.5826280321595475
137,10901869864831296191,15.930854266599498,18.743789333201825,-0.5970668106882161
138,9764175479774421812,18.994037480583934,19.842966570058714,-0.5703583536464526
139,1083937892691578303,18.822841595919023,22.249633820410534,-0.04121497691036465
140,1406184816846201533,16.9384052111558,19.27148656949797,-0.6399907905456439
141,14325473083219177859,18.07125317888959,20.70440201381104,-0.597895054514283
142,17458596464514852951,18.19777494295562,22.54365274729469,-0.6219083833849312
143,10282136391138783006,17.407665973096364,19.13048289657868,-0.6213732236487483
144,6322352516028743693,20.229544143204606,23.8482066728556,-0.5450539341859119
145,6768848563695375852,18.678981607935988,22.11055402546393,-0.5766160353998808
146,4582873073157400387,16.088650299542945,22.753790216749533,-0.6983585457512932
147,18096168930224268755,17.94840094815975,22.963945752674228,-0.6139592606832464
148,7440118362095604700,17.10277813212676,20.840226564590235,-0.0726559954956254
149,9408685232370044848,18.670228721205753,20.335771091144846,-0.05548222263310567
150,4659719988047038087,18.84965040300092,20.654263531982984,-0.053349310041578814
151,13114551943043654049,18.095327503243077,20.778967819560698,-0.6051403945372951
152,16543021743209016726,18.79687699174821,21.091187921616456,-0.5753116421507837
153,6660900339597315068,18.852874013225957,22.56696665818228,-0.08419375697951945
154,4569650874333640352,19.63209723864857,21.085584103605104,-0.5197591766433707
155,157756132807938748,16.76259390728455,19.98127034391503,-0.646032981393172
156,16650353093939688630,18.39612719308061,19.904023967412098,-0.5948734800331402
157,7276101795498884321,19.60508079511533,21.27888985277921,-0.5422875870745876
158,5437148280270362912,17.81451544585885,19.22507817040421,-0.6122483097920278
159,1896880165856552587,17.80417996031286,19.955679910875634,-0.638323561585435
160,14877513721925885799,18.687406554302058,21.65790006951365,-0.5820247697270781
161,11057546026332118543,18.735053665225443,21.42070186466068,-0.05482174421785602
162,14709565566452246152,19.18397557596651,21.948212701851084,-0.5446379268437316
163,140858675888645291,19.111564937770655,23.736848339787084,-0.07169055442589192
164,2472281709487247180,18.97364165313698,22.36563326678753,-0.5689491202038685
165,11665305648874594457,18.42213997793403,21.67806273591098,-0.040868985405154545
166,6400998314750757402,19.1907470280394,21.492440376667886,-0.5529846127865682
167,18028680766646912387,18.29015773783634,21.279221341422527,-0.5692169621028353
168,18367188624634108832,19.12406746875361,24.59346368309284,-0.6506182808675438
169,3780057258891315369,19.58114502199359,23.341474797415906,-0.5829389934250596
170,16553577031539696756,19.01509844602911,23.050560177855555,-0.5692383282207021
171,4244616771432570137,16.497701956096996,22.9698145214752,-0.6303976737218531
172,7741177375344541053,18.351019946621395,21.871580832067682,-0.5576378924957213
173,18390991201999539678,16.278587896163426,19.26652091170522,-0.67782411806912
174,6951060929533035552,15.937891008907672,18.140011438270495,-0.12764792032614924
175,6379091016064740472,16.411469349067367,19.435632678360786,-0.09994771761902915
176,16896736858127495003,18.38487641114486,22.712331812346164,-0.6427317251579103
177,55389232747348750,16.996156252490632,19.362253131779717,-0.0616049222933557
178,4808024305755797116,17.469745695235247,20.500512881311984,-0.6177033569860284
179,14663325018842325426,19.105242730694805,24.02025440747016,-0.6278382144131897
180,11841121816804970708,18.722262202361865,22.27078949955336,-0.6141210950136629
181,3655020689973248773,19.462617273702943,22.367804252195583,-0.5956585483242993
182,7783629111194487765,17.884137293314055,21.079919917482513,-0.5884493770421535
183,6459728189513088136,17.53077653415278,21.621699638249584,-0.575377191464664
184,11750781394392834903,19.196163629666025,22.54889894931512,-0.09065993832392272
185,901371085304755302,17.093973715955546,20.663656853347224,-0.6638060409140386
186,14007392938200206162,17.483187452773933,20.32247450143872,-0.047926046205114814
187,4636420606776324210,18.704813960442994,20.452329918255536,-0.5729539584040293
188,918449910257872532,17.80261861992604,20.96650992692997,-0.615077085604695
189,4990759867394813367,18.620952827021842,21.97103438702414,-0.5858057907682089
190,9534864564106388944,19.018191226362152,22.244262735128665,-0.6130423210871516
191,12258756232540913020,19.97272627906898,24.334814744916297,-0.5836762502896768
192,2936862309162410335,18.144384946823145,20.76830388862123,-0.5770146451906384
193,1880671309158027268,17.451898775340304,18.791811213834347,-0.6215559679986755
194,11030583398544865359,16.844829886633764,19.943228575236596,-0.07015546000019482
195,16074799993674446408,19.284366310762195,21.61363630510484,-0.5798278116651564
196,9684641344544939492,16.830436036503546,20.348341941526343,-0.6553115246314466
197,6169622057792075911,18.77087807642264,22.63397301067295,-0.6179856805133678
198,99641121456929698,16.97709020952056,20.2476306397915,-0.6462133642559691
199,7013154457795507380,19.533783286143038,22.865269920481417,-0.5973695208944576
200,15452045902751899821,17.235084669973126,19.591133409529082,-0.6077422967676985
201,4310097725898025288,18.37308058319678,22.29087960130096,-0.6235278771309491
202,7290106171458295083,19.02750334752566,21.633033194769986,-0.5996961053661394
203,14182931109382217110,18.342123677991072,22.03020571413308,-0.5923075967891726
204,9529509944491636330,18.73596265659726,21.13008761993745,-0.07794885262084866
205,1579227027477471792,18.85260942835234,20.69301254764526,-0.06149562871346545
206,2517214739080441497,19.550015569193214,24.056686156824153,-0.5955301028431949
207,15840953419612541310,19.230652378552016,22.11971051052074,-0.5581492798998547
208,7468526813848165329,17.33202044068769,19.546497895903535,-0.549523099993308
209,9072045310612149280,19.449233525770754,22.61576881312253,-0.5685368329116077
210,9369630853693659960,19.001311841211844,21.4026551953764,-0.5507562245413513
211,9857183855514922077,18.259712095142365,19.70929054484787,-0.06657950820346183
212,7545026038820358710,19.5819924977772,21.009423900602993,-0.5299628297161753
213,9948513250937885007,20.040088872552428,23.652277887830316,-0.05389477098381561
214,11383865547468285039,19.44892005329849,23.320123394553672,-0.07565149030818126
215,5811707246800269577,18.247311936204365,19.115153537258333,-0.11292351245430013
216,9360038522313368066,18.116432714823027,23.832477023752062,-0.08045117709221986
217,10523980826777154521,20.175725109940053,23.592299000146415,-0.055816533553458024
218,4427657027710746614,17.880388975192684,20.586077852206476,-0.5671096567110034
219,1368682980945444230,18.042196085777082,24.570800422987013,-0.13022163751455226
220,7225927257252158061,19.372644739454497,21.192189526940165,-0.5801372037898157
221,546241527127549155,18.914413675558563,21.835071998985615,-0.039465556890920815
222,15807880079044344018,18.268729779503214,23.914585888612155,-0.11382390343743587
223,8821382162942500115,18.990229370090642,21.742788408972256,-0.6161171513307935
224,3805777968050612523,19.52960514139086,23.089683473101733,-0.6118426700204901
225,13508202734991557921,19.21102380739562,22.64723749020413,-0.08221913215040397
226,5203921626498763052,18.05679822499656,21.50697477284783,-0.6209247366164546
227,7239183263825571301,16.111559520955655,23.369226573283893,-0.18827760825575332
228,4560824699234429266,17.92601166091574,22.421402879999473,-0.5847802027502251
229,11473328214475694702,18.429139183857508,20.288748726862806,-0.05132885748671956
230,6707380878016047334,18.666482049501152,19.37956337153807,-0.052748179762073424
231,17721741384214489557,18.53951203377194,22.2345626612874,-0.05830296690499675
232,1967895096557123932,17.37145255581885,23.09413164911241,-0.6086326580198339
233,7223292121686985779,18.3254325238525,25.893685533460506,-0.6667620861307846
234,5739156409724996096,20.15909006001967,24.17243786950321,-0.5538712896115392
235,9348456853381775641,18.395328848715263,22.40629341845112,-0.5487474203413576
236,11812257739772378483,18.656567998517595,22.601799142541427,-0.583108139195143
237,9478500861663105557,19.182460281487735,24.00281389514144,-0.07210128127329829
238,15286938246423350471,18.535459583747652,21.537479608200893,-0.5641443127187707
239,8605649513993982528,16.702286566135445,18.931718593289176,-0.0783601737674601
240,10661052321994948137,19.220111568675488,24.14756589243421,-0.6196045527438845
241,12383491546890508854,18.368239410135295,22.17433769737385,-0.6225392436496452
242,8902640339158454947,18.180432979707998,21.257878504502305,-0.04499895037138289
243,6599246453141080037,17.91686159686583,21.786184067806115,-0.5652410416677403
244,17724210170402485022,15.00924437532634,23.049586652486894,-0.7945409843788064
245,7182161491689141137,19.59463341181362,22.48287614030643,-0.5848289011424743
246,1683757492878217276,17.52380501629345,20.718555765009654,-0.12267410468802341
247,4860772194621323556,19.34700918840191,21.216701076685258,-0.586158431567059
248,14251730555766036931,19.056769021360587,22.23067401971992,-0.5783835562347739
249,7449169970988358682,20.822171034049035,25.913700636512345,-0.5346899542980874
250,606405502457627232,18.725128025917865,20.428676648797037,-0.5986807301552893
251,5348033937591850187,17.860878341365655,19.92686187657928,-0.6099310418939947
252,10486331189070042787,17.833910912521485,21.978989151364203,-0.5904016069434004
253,12092304337876736240,17.655084471425166,21.250774393316206,-0.594192768998958
254,8534131237140953201,19.579326016799318,21.62527702636228,-0.5622162787146847
255,7457237955174370250,19.954027396036178,23.117932005785015,-0.5590780555990756
256,3955199637311259872,18.324445063005367,22.04868123610287,-0.5479803244898938
257,16418247897410936906,18.782528664704504,21.953599020033327,-0.05897154131430287
258,1053395725954585789,17.901467201068026,20.87534964563944,-0.630518135132089
259,9350576089143863709,18.351479548050104,20.54799298136698,-0.5952686266785006
260,8903806003390878194,18.62633671785928,21.388601091697286,-0.5704800951716207
261,7033867046227205574,18.796656625361404,20.697043153624936,-0.6012126964944372
262,8420441522974765917,17.200160443774323,20.173102029545813,-0.6268910508026474
263,11030094401556471762,19.008021309428013,21.74904129690239,-0.5938100996167018
264,15990717342971240902,17.3076917671997,22.537325545452823,-0.6883993107207567
265,11550356510178949865,17.758998217204528,20.967474941029835,-0.0680407115783734
266,13008633437867053343,14.973278050982936,18.85204938355799,-0.6245307861499118
267,8796041070175089894,18.15716870968565,21.719501802912387,-0.5982154253439677
268,11485958851570948841,18.01795930802761,21.336815939338358,-0.13345994659309013
269,6398770975280147135,19.42057544303168,21.923670655229888,-0.05431053691105811
270,15595140524594418611,18.297634320323642,21.344347282957035,-0.6021349813466067
271,2305236420569381574,18.697504924931437,19.647920094339234,-0.5988061498136928
272,4702434831552120864,17.61248354580093,18.92910506622581,-0.5739817883456056
273,13303807397606435996,17.67999043828184,20.916274817838406,-0.14288780228649572
274,3354260405238285640,18.24021548131395,19.951021244809688,-0.6151292591505002
275,3237530856311627528,18.19179702022146,20.288242785622785,-0.5806437871907955
276,2535333723730462968,19.218645225485474,21.44210976962551,-0.08382344627745895
277,4259332872477596071,19.364282973230168,24.240959497387973,-0.6001651814530508
278,5155319806201631580,18.729662137522777,20.05288647928506,-0.5801001432500312
279,6299132230858426169,18.479642053468947,21.29891128511848,-0.5698415815903555
280,9477347869112118689,18.13673566124438,19.83185880520675,-0.11669066995883565
281,4824169751734116917,18.542573388545883,21.150304581168854,-0.5956343207007202
282,17124304130243264154,16.94855482173883,19.416411200278446,-0.5739041185968677
283,8224502690895289083,17.006586405404775,21.81622089751264,-0.12421873811406244
284,13637316550898511515,19.173108999201883,21.00158551099134,-0.05489924699225493
285,9264572353839851216,18.873666332967797,21.54279349721328,-0.06449620675730057
286,1308232288075807106,17.05950868178726,18.99244942976543,-0.5560693598208308
287,4718868993443831475,19.51871515239183,22.18271321468052,-0.5755418919897255
288,5991170789445837040,18.9335162323949,21.39608989542552,-0.03148419282306985
289,318268110004014047,17.376224545334654,20.63942605231256,-0.6170262291000217
290,10271788096249693915,18.308861783893892,20.204827027423054,-0.12525957905511917
291,10199394678850856099,20.612957194666034,23.21145657646874,-0.043290650518376
292,17647831703682714832,18.590405311645647,22.2023010905987,-0.5558714750182581
293,14084736790542573083,19.12270410684253,22.314823558658702,-0.04926332186373385
294,2857311471359209791,18.626411208784862,22.995469717253503,-0.5674283721793854
295,6565958912171905443,18.238342968701176,20.763202593036002,-0.07038582753097326
296,18315209911714171406,17.702917166288834,23.538157134803004,-0.6951259592533954
297,3560724509752252806,18.833791881174935,21.46266531759153,-0.04379010193814676
298,2708769788271519964,16.893562732693557,18.494307466474005,-0.6097196760623184
299,9577217955824881977,17.961626143935923,22.918444125438047,-0.6309786647663189
300,7495209149163289905,18.548866781903882,22.455801512620216,-0.568971070670789
301,4938664121320850496,19.081421050466986,22.334044897791397,-0.5905525635510427
302,1931723804945691394,18.142167602337665,20.00562317988549,-0.06093860231602112
303,5772697644281421586,18.61022521361183,21.740105545110744,-0.5462250799865016
304,2940796734080423469,15.69454254616773,23.005396912161928,-0.6836119401241668
305,16358375661493120298,15.388258996184396,22.8219560249797,-0.6757156116506475
306,17882886492408894690,18.35647479149186,21.60033162651333,-0.04419918511310628
307,15171991699423888213,19.66851459103012,21.980384120935465,-0.587491200676863
308,6337879107058631341,18.629826190385383,21.13414559290661,-0.5830436860387798
309,8885050062342883973,19.860395327460765,22.54633071114986,-0.08207139609935792
310,5112687870797023985,18.428623721584145,19.89221772502565,-0.5661192169906923
311,780552614444086457,18.870779696307086,21.51942368786555,-0.5948020905219383
312,1887442933398196584,17.97004138411022,20.073147174901536,-0.08910843605437008
313,9396469297457658145,18.566051452892914,21.773480082678017,-0.6001120409276403
314,12305312476005765409,17.646990455638512,19.719951691114144,-0.6595731616107308
315,12641634492945335647,18.34958968042339,19.80822882038698,-0.07506813668937566
316,5191357527738955812,17.330791765268692,20.47974112343415,-0.6365747103463884
317,1455629910247583215,18.80527697435859,21.566233733474878,-0.6023898878409636
318,10818048515738008888,18.202155521759835,20.669318756079434,-0.6096394772017009
319,12645144294785970650,19.210925243954936,22.009312353546807,-0.5834262029866844
320,16062700321384783099,17.67668552946818,21.00711812684653,-0.6125371996412032
321,13321945159418028019,19.186386282275283,22.208918042169632,-0.5766145918691384
322,8837443081589316182,17.098270394068145,20.07715151520512,-0.6190476659180648
323,11636020222027014261,18.092322511462655,21.9829508616659,-0.5902740742885735
324,17464733897891184311,18.389121495808748,22.182182993567114,-0.5462492246384335
325,15589346690107661294,17.756832737533696,22.067892947140333,-0.5696294067771646
326,2146606435222491015,19.83805266052865,21.73648101205281,-0.529020340597809
327,4064404749222505817,17.909258482748292,22.227740724631243,-0.5946154954538195
328,14642156633223760030,17.15886088184937,20.87215925370813,-0.07011752538518526
329,4112311642830697424,19.31806498634723,22.179804981326043,-0.6169049498841501
330,3424033980971479594,19.42269343652675,21.465056286580687,-0.5662998263709389
331,7779402982296813032,16.631766984569158,20.136823180530182,-0.0617862304450499
332,10044070062218558193,19.685226881235643,21.783110172437166,-0.03466061397910005
333,296779241722129969,17.89852414969215,22.559456038425793,-0.5647405191082228
334,12203200965389766389,18.38036901539707,21.62371167503369,-0.5873983694072461
335,16476708456168363201,18.782562187636312,20.257511344723962,-0.054720801391632476
336,14097347869721978977,17.9466079336574,21.448364125506743,-0.5750545960732552
337,12396658308687647437,18.64350240058486,20.864315941248094,-0.5837348160864457
338,8439167121629636860,17.342091795182302,19.834257627152454,-0.12431804603478326
339,2748704111831960595,18.642992069285633,22.0656726237201,-0.5849256233429382
340,3687877035880451549,18.620455254101373,20.195944986830376,-0.5970080665267596
341,18386459792873272443,18.643982870400038,19.320707458849462,-0.09900863074360708
342,1539427648264872244,18.34850416067706,21.087695231015008,-0.12185725144236627
343,15967802749211531727,16.567005018703043,19.81328621254045,-0.5566064913752444
344,7956570028640388260,18.285934782800272,20.02169586947037,-0.5976023842092637
345,12926158590867586026,19.444400824145873,21.83725657502709,-0.5374546063187448
346,17936490230946505410,18.533580341124235,20.351830699554533,-0.11417416402438184
347,12326599894443015753,20.675500105510714,24.987321792271587,-0.5735117198812852
348,12755197198517705324,19.226882588876972,22.531695948452807,-0.6099027243081262
349,16748844816274374989,18.31789413338526,21.54619924068443,-0.6005083997076461
350,12818074675133628199,18.538771135451185,24.853236012730854,-0.6093704208039817
351,11971012223710139562,16.325882540689488,19.324009575354836,-0.5952844893547723
352,7615472436379883012,16.621241556485483,19.247085472457506,-0.07522153816423402
353,3192221303852218719,19.12491107586737,21.88550895834205,-0.09817306481984645
354,13323080797379063607,17.058087286943913,22.753198224215698,-0.6023079802487253
355,9898051936655800573,19.120298876050967,21.70330399426365,-0.5826636555687082
356,15773524388173729533,19.673115710809753,24.051927916150994,-0.5879402853399509
357,3623295797727922620,19.020376546891438,21.319837362009373,-0.5663290132280043
358,15813090178301774996,17.657951494550808,28.618190835594653,-0.6740130573697203
359,2479055820291296953,18.185871996614466,22.44855249212824,-0.5603600417372955
360,17802392551487588665,17.504161405725533,19.72181738613405,-0.07512089670262838
361,17899103189204972829,18.561731297200232,20.935124356822033,-0.059333738635109046
362,17036797077329389688,18.273288162218517,20.672089746140365,-0.10891299738424585
363,6014136597594971479,19.22488374942437,22.157104622157018,-0.5851271015477972
364,14608201909719856973,18.112756540781586,19.502352539831172,-0.5562544302240825
365,16377965146039213370,18.486513065234135,21.47052887046221,-0.5575851984744561
366,16338594620217476829,19.047363200327936,21.197069228663477,-0.544798159876834
367,8440679248461480879,18.171879186942014,19.875693000797547,-0.5948574085874463
368,2391755874457964966,18.748064025009437,21.7593869384701,-0.547305167114587
369,12790724343417153817,19.358396480127475,22.494661760859014,-0.5555065830638125
370,10673161315375604637,18.63454694194948,20.408367721163128,-0.5769976025941165
371,4981897302666178320,19.09125550451452,21.274080795453553,-0.08874938341965252
372,15074453911561239732,18.507640461598612,20.70695899411052,-0.5906738619075546
373,11380828964056594749,19.18085735163138,22.639699525269577,-0.520707533524833
374,12042532635882385847,19.359308181616054,28.481170836337444,-0.6050021202097913
375,4584178899940695590,18.636170156291605,21.22688765786547,-0.06893450132886027
376,7909549254173107936,19.54298230437909,23.69465514339817,-0.5937964880008358
377,18029240529353827699,16.26422171290305,21.465227308903273,-0.6233969647453601
378,8888153154695399830,18.845358453020562,22.07008747108041,-0.5939076728325924
379,13125251292437969766,18.498724752932954,21.161757808085067,-0.08912881219524345
380,997456851272955259,18.196773600447898,21.735499674316547,-0.08486454473855386
381,14792667446002929049,17.720780739657624,21.62729385466698,-0.5726587182382907
382,8689590311379395077,18.074015440175906,21.397037831051456,-0.08873001538766503
383,15093783095171367152,17.98252667853764,20.437784349718832,-0.5804977564508267
384,17077434575686793505,18.69177813504117,21.478535591327898,-0.5778522062882591
385,9372349054008876963,19.605826155000837,21.389797185835555,-0.5436169015082153
386,14410777303863182612,18.95858973158577,21.263932343743896,-0.5894468387515269
387,17720719459204683305,19.091792515659126,21.45732218874385,-0.5705237909759108
388,4082947575507608994,19.162265636893192,21.743964583352607,-0.5688709732741335
