Unnamed: 0,id,amplitude,bias,xbias,hdd,cdd
311,5532412188992405847,-12.594034107442384,34.61836303686001,-2.288705034745767,0.0,10699.264515217028
312,4219355191835489176,10.288895883187346,31.80922258092518,0.7405099437133716,0.0,8853.659235667843
313,2189839989588197894,-11.627653560216451,34.31842453365311,-2.354369228957481,0.0,10502.204918610092
314,9501355491644078550,-11.748978118333245,33.190819072227654,-2.301172512920824,0.0,9761.36813045357
315,17200452921031848434,-11.220196817270564,34.0015106412301,-2.258429363228635,0.0,10293.992491288174
316,1884536351111930389,-10.217027644796335,35.633748260231364,-2.250777323092464,0.0,11366.372606972009
317,8295788623207327385,-9.344094802451751,31.34971598762808,-2.2845726217832025,0.0,8551.763403871646
318,14038012624836280775,-10.736885076122784,34.188962692243265,-2.258752228288938,0.0,10417.148488803829
319,8887395977142213689,12.14896529186431,35.26323158570443,0.7606261595049355,0.0,11122.943151807813
320,6334876780554062807,-11.407917146305108,31.286929801106837,-2.317584723894506,0.0,8510.51287932719
321,4474976956814041794,-11.236023326130503,31.04185297649949,-2.2816237602701754,0.0,8349.497405560167
322,7573226519982734970,-9.88705791199351,32.64558033619688,-2.222870260010456,0.0,9403.14628088135
323,5256626287018227065,-10.377640550216896,33.140154982233454,-2.278093603440268,0.0,9728.08182332738
324,10818816523418875173,-10.9294925851971,34.61349902403435,-2.310835956742551,0.0,10696.068858790568
325,9568760826776102555,-11.91022447946702,31.612215118200357,-2.35292772007438,0.0,8724.225332657634
326,17741019275310864112,-12.076724168273584,34.46167910228793,-2.4027425748553832,0.0,10596.323170203172
327,11158859110947889899,-9.987893359827655,32.54635345912661,-2.2409628557179864,0.0,9337.954222646182
328,7880337618675159564,-10.890562152648522,30.17380279986172,-2.2063126039023024,0.0,7779.188439509152
329,17798081521761691815,-8.94333713961788,32.49632071993275,-2.110411953944048,0.0,9305.082712995816
330,8772969833703711894,-10.247626813378696,32.51717459800305,-2.2287835666144007,0.0,9318.783710888005
331,16996818719922733974,-11.297606010218123,33.216495400117495,-2.232507893616249,0.0,9778.237477877195
332,11420662364437517892,-11.317592144972371,32.94311065189871,-2.3267145108501777,0.0,9598.623698297451
333,15409535244406684382,-12.301807398083012,32.24543887963658,-2.414524382456835,0.0,9140.253343921237
334,8466088707199922453,-11.628905027996613,34.28856499999303,-2.3625342634615865,0.0,10482.58720499542
335,152643671975484283,-10.301812893397258,29.69841406310505,-2.116820798400417,0.0,7466.858039460019
336,12608747082151360059,-9.676076556688567,30.782296290928773,-2.3266646330980225,0.0,8178.968663140205
337,569529844167450449,11.945620208281053,30.80121984321595,0.7195871792258339,0.0,8191.40143699288
338,14143201835208749039,-9.42575760543259,32.91401971759721,-2.201728879170424,0.0,9579.51095446137
339,3950145475142300487,-11.170216399945094,29.036069549159755,-2.260925743623594,18.896174263008348,7050.593868060969
340,17520641394749175654,-11.545750264832352,30.609510897302545,-2.351167147870501,0.0,8065.448659527772
341,715919098073949883,-11.915250159109531,31.763802175442255,-2.412272722569915,0.0,8823.818029265565
342,3304009603525482078,-11.238737549918689,35.68026606156316,-2.358354575915314,0.0,11396.934802446996
343,10617630997303069261,-11.439423831922346,32.19897158142983,-2.086027531334829,0.0,9109.7243289994
344,4412551172132836727,-10.285406982359603,30.972272224265108,-2.368910219973734,0.0,8303.782851342177
345,8118326767313307561,-12.171258380031311,33.705151239750705,-2.218699871651549,0.0,10099.284364516214
346,6678864991937669619,-12.169090330879362,33.49141415685121,-2.2193151528551085,0.0,9958.859101051245
347,60457531786247342,-12.093510087978649,34.300974829220664,-2.4221975637809776,0.0,10490.740462797976
348,4603242153836748391,-10.914349898396416,34.724895203898924,-2.300806146803956,0.0,10769.256148961596
349,57008539739010647,-10.582637324284155,31.083735482266032,-2.139597040188262,0.0,8377.014211848784
350,3268346667528741189,9.532142402827333,29.735302367561168,0.713350067396736,0.0,7491.093655487688
351,6772186136486098948,-10.014092743648368,32.12656696894528,-2.284195861235571,0.0,9062.15449859705
352,14704238677289568345,-9.132110111250965,32.50199284421371,-2.1185392280217745,0.0,9308.809298648408
353,6662770759261845108,-11.179330913777418,31.10359332259687,-2.3842252877019594,0.0,8390.060812946143
354,6140234466475187734,-10.893161382358327,29.47635900466065,-2.236545339623651,0.0,7320.96786606205
355,2800979524842360449,-10.156045443485906,33.161631398261406,-2.273245568928859,0.0,9742.191828657746
356,10875236057643136295,-10.351329554772583,30.98477800167521,-2.335148738117842,0.0,8311.999147100612
357,1497021973385224168,-10.59042029984446,27.4786846805306,-2.433961725107646,105.9793356298328,6114.475170738437
358,3944664531801073710,-9.914643384104002,28.96289227691367,-2.249210216665084,0.0,6983.620225932283
359,3809833524423285062,-10.211368789381842,33.54956554979293,-2.2584328547918813,0.0,9997.064566213958
360,17013041671755265777,-10.074629658249291,32.48831397220932,-2.2443246628293223,0.0,9299.822279741524
361,2384582941779060349,-11.227943227983111,34.510745327273604,-2.3428255401846267,0.0,10628.55968001876
362,2455292046341679761,-10.656072824561358,32.28106153962728,-2.2826808687340145,0.0,9163.657431535124
363,3660682484401036936,10.162066319000385,32.531906893926795,0.7541432194226356,0.0,9328.462829309903
364,8585424291762034183,10.026851035206588,32.77344336154168,0.7578279675797186,0.0,9487.152288532883
365,3824251073730738734,10.640588882320316,35.10883778945567,0.7109367087651405,0.0,11021.506427672375
366,14577986441544750852,-11.00750576917037,32.7436975702413,-2.2387014767525524,0.0,9467.609303648536
367,13855416086635743185,-10.64238026735427,32.02760069123966,-2.273733420322092,0.0,8997.13365414446
368,2405904213223413603,-13.370591797275749,36.41594512661166,-2.221698242618172,0.0,11880.27594818386
369,2135106302722664418,-11.550552182043887,32.03706798596738,-2.159189142331743,0.0,9003.353666780571
370,13857007568222176986,-10.244989959422654,33.49524398893239,-2.258892372967225,0.0,9961.375300728578
371,17030341256076021129,-9.573834872921122,31.037634322702463,-2.2257173321136867,0.0,8346.72575001552
372,1488569437198379346,-9.57361553209358,30.79277321800073,-2.3534890837551665,0.0,8185.852004226479
373,6682241887394511336,-9.173470289225964,28.909095121505143,-2.3780573292778064,0.0,6948.275494828882
374,2883281422751511103,11.77598160773426,29.264857642051368,0.6780391598963867,44.74903415255122,7226.760504980301
375,4305231837624041120,-10.713318026868022,33.27857143692332,-2.3657031131255724,0.0,9819.021434058624
