footprint_id,year,energy,area
17430459472482480688,2012,784.5267229254501,6704.623704
16913915664682665153,2012,45154.32114392834,173745.146734
5890853894700378281,2012,1458.606188466935,7248.663672
14508664415955416361,2012,1387.8479254570902,8194.230406
12403580725589053486,2012,715.5414908579402,5109.665
4618733184512341044,2012,1064.948195030464,6299.473721
11950397000386630450,2012,1463.816836615083,9648.998483
10014480029772447300,2012,2745.3844350679547,5818.51489
6074878601769858510,2012,475.28791608063335,3795.830774
14733398755763447318,2012,423.6990154711636,2787.09
4444814231158137713,2012,3971.603434130297,20542.153942
5683541948106412438,2012,7555.145335208558,3920.5066
1422867072433621079,2012,1227.6690107829238,7738.448288
9949805563746200217,2012,369.4810126582245,2711.745667
11288683606445919007,2012,199.7790084388168,2706.914711
1432324162711092413,2012,186.8328059071713,4085.316522
5423735035439104255,2012,3726.64636075946,21522.187689
2103502230958532615,2012,1719.3248945147525,2720.19984
12493112826646940092,2012,944.788150492256,5182.593855
3447810801610675457,2012,5826.007969995259,31308.311
8271804525328263121,2012,10960.355133614528,46334.44222
17238364249159136115,2012,4215.069444444406,11816.33257
16703986137530061657,2012,974.6819620253076,3012.008163
2510958104191066458,2012,1611.3122362869033,6418.110852
6706677163551311187,2012,1776.4626699484131,6843.792398
8417153342003795890,2012,0.0,2970.852134
12595005236973692175,2012,1962.34001406468,6668.57734
12285714682792531402,2012,285.71378340365425,2544.61317
5528446337049800094,2012,1151.7008028598116,7347.233755
7316975869419210540,2012,890.1986638537192,12713.77555
12093978619112377454,2012,1948.3217885606955,8415.989867
602271650817355422,2012,2323.550984528812,16819.716538
12674009852820098393,2012,644.2333860759435,3905.549217
4338779324462074339,2012,1645.213607594922,10981.692018
15061624682661128350,2012,2224.304969526453,4695.31762
4816635972456957688,2012,537.3640998593481,3190.567729
15416696034299151033,2012,2067.234968354412,8567.793368999999
3917269102612242187,2012,2298.3122362868994,8695.7208
8742344388441651967,2012,3581.541256446288,27696.613972
1951912249281359981,2012,1160.6179676511852,2789.87709
10529281463303137805,2012,298.7869198312209,3065.799
6671009329884676457,2012,1916.8834974214549,5606.69605
11330951822048025592,2012,221.1930379746816,5081.979906
10551188029285453648,2012,1795.3017463666035,10821.620149
17132165611987457475,2012,15721.70358649775,41195.97729
2507511187753867122,2012,11356.410454758454,75644.038078
2246148972762289816,2012,971.8393108298084,5971.526131
12980291254370575027,2012,10261.72957688692,43789.736147
8985587911640556397,2012,1294.4537623065987,7100.669193
1552481203359045081,2012,573.5349273323906,4546.115402
16573837246636616802,2012,647.9891877637073,2780.122275
10957391051073263109,2012,1732.313789263932,8649.548009
9406881881533721141,2012,3252.694239334242,25977.258151
5888863924085599292,2012,9163.00580168768,45536.312547
5387933049532833546,2012,805.834651898727,6308.578215
1865212845842792829,2012,256.68073136427336,2787.09
1749529807668281482,2012,14425.96826652589,98363.188019
12110505291669179643,2012,2393.2838138771467,10212.82679
1587312220231962930,2012,10826.987869198214,56367.780414
11850392309361400792,2012,6015.254336615042,25497.22835
4300438817868594444,2012,37583.6629746832,182484.71775
127812139156439248,2012,4030.663970932922,21660.33445
5728399432171657013,2012,609.0623534927278,3485.72056
9609069726390355084,2012,685.2927215189812,9245.892366
539710636546124265,2012,19105.200656352383,102322.342267
9078474689452020297,2012,8907.596606891622,45332.854977
14898136471285849009,2012,590.125351617435,4444.293714
10779705849483129971,2012,8310.550105485157,38354.260326
12562413104039743970,2012,2735.2489158462013,27357.610925
346492597189862096,2012,23198.107858649582,41437.617993
10207357540942443302,2012,5298.487634786638,24924.852967
3902973919427158201,2012,733.4577473042598,6217.904887
5476884060829630651,2012,2302.186591654925,14540.434336
12543765274498769669,2012,947.1709446788476,8679.462775
14760009544573282185,2012,986.6666666666578,4949.87184
7029841134123291464,2012,370.7083919362368,3044.988728
11677461696353307774,2012,1719.2069561650103,13327.399865
2888109917325138593,2012,5116.883497421426,22947.041
7859592979941818646,2012,1524.548757618364,2917.1542
3060938314072603359,2012,197.64662447257209,2295.447324
1718416970662577746,2012,1580.9599156118002,9197.397
5219651990843429925,2012,5758.080461790853,31805.806565
9829899140999289856,2012,5368.79447960614,15460.731454
14693677645565513934,2012,767.8919948429374,4010.994122
4997237589652014901,2012,2699.226441631477,10888.2316
9855051659390803716,2012,48631.58500351574,124447.934941
12924533829314417062,2012,152.5822784810113,6719.116572
9211817682450828032,2012,1523.2277308954383,6329.667196
8601136368147373517,2012,6878.50334036562,43530.815486
8630627276907377152,2012,1033.682020628214,4784.5045
55917279059497555,2012,208.49815400843696,4006.441875
17386201777833244812,2012,2748.0661040787377,6131.598
9948688669217987971,2012,380.0999179559272,3443.263889
5628778967118793741,2012,3248.945147679296,15607.704
15709872085650862107,2012,5583.451125175759,27574.53943
535755390449837307,2012,594.0283638068394,9011.591
6965526702209426437,2012,1835.621015002328,11064.654397
15057135996597193627,2012,1397.007442569139,4982.38789
6283277740990616776,2012,8233.046120487501,31794.936914
13558894950257681973,2012,876.4050046882248,4092.37715
15565727895016422066,2012,692.2141350210908,3947.355567
18067070587745886367,2012,66.74460853258262,8139.23183
12247203409801295473,2012,106.75105485231911,1839.4794
15330674402791729974,2012,8346.123417721445,22617.23535
10573775916108086166,2012,1140.1801453351984,7562.861618
424414408131599778,2012,49856.23980309379,2700.132792
12105742382800897730,2012,6888.162037036976,36278.342791
16924109413671112117,2012,6463.915260196848,32376.6955
10096188925676728824,2012,6401.30365096103,19347.885877
18309894281857442459,2012,1456.0070323487914,8743.194233
6143192990072145553,2012,5140.57225738392,25506.51865
