Unnamed: 0,id,amplitude,bias,xbias
0,16920736097675959992,9.837018952952183,28.18593601815323,-0.0690632484673275
1,3716934803218916779,12.318524096959084,31.94137279922344,0.0763857840801166
2,5307086460531864172,10.989873575806511,30.250305921608483,0.0363643137062056
3,3447810801610675457,10.92719301879689,30.477852770443437,0.0684152936498708
4,15467705435019540398,12.602447195685606,32.20220830057877,0.0645245409693796
5,12476645935131355780,11.786314298135988,32.25900771533436,0.0595094068756305
6,1912277377330121547,10.499125694830555,28.06339699460781,0.0186974218307437
7,3948859085652370451,11.949356120810505,30.731140441112704,0.0644518587590658
8,3589684493421318153,11.653429269022714,30.512565585125323,0.054645122537342
9,9855051659390803716,10.758575998845112,29.339585789355336,0.0269309475099579
10,4767234799747513041,12.03809504873988,31.524103973857024,0.0863820928570097
11,15241809837963050739,11.836783077033916,30.21521705658777,0.0053990987107522
12,7333340864307219600,12.017689345323276,27.60026773930328,-0.0196765481751588
13,8384699098621778458,12.274932049094314,30.09721376936948,0.0674037319618192
14,1752888943259732078,10.646689232754175,30.291490199565484,0.0545548242701264
15,5092957091823068854,12.210185169627309,30.287639666184447,0.0413943754384114
16,8537997278967291117,12.615677173275754,31.24161545263131,0.0508778278078185
17,10042235350128227643,12.111122567900608,32.77657728856598,0.0203306589663688
18,4805055202582191751,10.596526874165365,29.66527302513411,0.0439482761203663
19,13422888453502946199,11.669036579528726,30.825542307183216,0.0594102679493524
20,1038663218448734948,10.350207391762316,28.186704425421524,0.0630804744044351
21,14661519933838178498,10.322481235970148,27.244358950229017,-0.0380181108651524
22,14795603544712978243,10.523964329713031,28.874385628535723,0.0789004163156384
23,2887083659683343147,9.122993948526076,27.10021330568616,-0.0479123309661747
24,3140161040629081403,9.824664553122975,28.379728527603344,0.0193792438493132
25,15392525326172239402,12.37996689911421,30.40706401409505,0.0551389314088357
26,16894314418450591052,12.17861177021442,32.18300633044065,0.0920730217657352
27,11879934237068334972,11.058848390986457,28.7291720401479,0.052847268315402
28,14145551568852624569,11.78617201106126,30.7162642861148,0.0242820978876955
29,10943931673975726347,10.072770953235883,28.947131234980294,-0.0310123803182088
30,3911426445190701099,10.970665213594597,28.39001559972827,0.0489935785582309
31,1274251122418713092,11.83943266153217,28.700412748451622,-0.0265597808867883
32,4473025801339689176,9.710263498729006,30.695837360517935,0.0466429014384848
33,12750027630793583867,11.497548943685276,29.054092969924906,0.0260218645511186
34,12052820667148219833,11.168152042062191,30.335778309311557,0.0382218457570468
35,10207357540942443302,10.102758515734791,27.591163191405062,-0.0473364366289181
36,12566656852057451278,11.047555226608514,29.6717564519314,0.0490936659358861
37,4207969250693960119,10.45119535157196,27.854264751016025,0.0482893023175149
38,16121171020531281127,12.318119364508144,31.557848731430607,0.0865824232072758
39,14530993503511301674,10.235549031160742,26.439296422465013,0.0137151626335784
40,13514896106521417601,11.741857381737136,28.73434403345924,0.0066870401155707
41,4148420178064650629,12.03700531623549,30.826884164744197,0.0674647470465364
42,12125824351847374777,10.50105123180566,28.65062089160384,0.0360668692053706
43,11527248915723861039,9.78177420819047,27.95915833584304,0.0170553557005476
44,14948773998243904065,11.998653661292147,28.47739675580685,-0.0032926000390302
45,13157046729774270305,12.404360126227337,31.643726559102618,0.0939625204198635
46,346492597189862096,10.78096720021901,29.3162707096497,0.0194672962999741
47,4072346192439745303,11.94631216232426,30.530710856684056,0.0409323828269742
48,1396139088644088372,12.26450442503932,30.72218398093771,0.0623644405079903
49,7816602140075720835,10.320230315510756,28.095250003581665,0.0149316404541264
50,10798373025345931599,10.1233355949743,28.537822603247687,0.0494727193163349
51,10638310411186136589,12.137970596734688,31.38452362742398,0.0173157585842095
52,15513136268454215889,10.262883362423112,28.79312471377077,0.0301964592241372
53,1012108860738888041,10.988678557647482,29.775863889263512,0.0726094600995471
54,1373468302769723527,11.72059881376426,30.36614485938113,0.0615305162865877
55,13122313238161737143,11.148642318977991,29.054185344195133,0.0977716133475097
56,16985293015711157173,10.97359474707325,28.20241990001264,0.01725135342544
57,16913915664682665153,10.563661463786266,27.94565447879646,0.0237979626387364
58,10301313313608129424,11.355565917547809,29.719032326496183,0.0069802202785216
59,8457066355502089314,11.362777387036475,28.27187526335545,0.0188452975369001
60,13877658751142080100,10.742096535164798,28.57721977891785,0.0334088400813114
61,8887324075254993462,12.01609816656428,30.975126838157028,0.053525536163515
62,18026392771118230922,12.58380442557765,29.954263791835125,0.0366542839264455
63,4222332199649877859,10.57039834012684,28.957174166548263,0.0401067422692319
64,473077500059079169,11.192975742572616,26.05240185485789,0.0823013556746664
65,12403580725589053486,12.748884882034773,30.9239867902004,0.0046662529767512
66,11665209261001062902,11.969044347635531,30.777966429002703,0.0844797572620493
67,2603035706265598639,11.392529734361796,31.0674553797819,0.0557802017205851
68,16293379131767228337,10.905038549281304,25.83331026555856,0.0535096514986343
69,17051897098319472721,11.93521329281688,31.478120434343023,0.0302291471211669
70,5283127690252426260,10.466991110142375,29.130999902572075,0.034149424001372
71,2241990977449100249,12.01927147769164,31.430921991754836,0.0330740708054406
72,6418161116796397870,12.03205912817659,31.717118852241143,0.0376607675142201
73,3500756978335236340,10.286511624426518,27.87524490157777,0.0086409156512174
74,815624901371289891,10.11270162529704,29.832901104772493,0.0527375772119636
75,1408971267096316098,10.666461782695338,29.286946453469344,0.0239180623665548
76,12203110559977364471,10.544814322397311,28.019679884489477,-0.0073290860124741
77,6664535157310812560,10.054242671563893,28.36369333745593,0.0237823113432497
78,5926226210416307772,11.459041286268969,27.877387194097416,0.0403903397812378
79,14727948170154465775,11.999493695167637,31.198274010937595,0.0539833686975123
80,10378449294156586110,12.324996988901727,31.566942144127,0.0585486653702608
81,5475633305247750273,9.976445805080935,28.849424931424657,-0.062032370452748
82,12698537865380751846,11.186497374652774,30.955967289193406,0.0719661793238642
83,5567650898216683730,10.577732582399245,30.738118434117588,0.0371646802355744
84,9655871564149006117,12.497703683314274,32.68580601385349,0.0730961846082321
85,7374428795896766858,10.70615754665084,28.679339814383987,-0.0239172682630885
86,8742344388441651967,10.911218275452624,28.79790599733519,0.0511250806253704
87,8813910950110117208,9.334591136042366,28.37629295639008,-0.0105541013792104
88,15422562385024600837,12.619607618651289,32.612835333567865,0.0383183177707183
89,7270918092156549242,12.06647501656999,31.01390783886738,0.0669909570456457
90,7921944771398919484,10.745176979475998,29.05476458632138,0.0906150518248995
91,14210719219332275499,11.910449931155007,27.725579861054296,-0.0357285177583901
92,15840406061799219249,11.780953862686289,28.163754291996685,0.0092073573479894
93,6297423073527916727,12.471356455570042,31.171666173514502,0.0685144590889021
94,4065680941843435388,10.79399037621211,28.41015683654033,0.0484076615485521
95,8081161256036042953,10.751904282427148,29.798330697659186,0.0483126186363453
96,14084347367452923668,10.171579434798316,27.80675650916847,0.0250100181207147
97,13067996588445054422,11.716768088164656,31.98312247846339,0.0627795945469809
98,7320291396249315475,12.439334426962391,32.44245665839547,0.0472678097528456
99,18410414055657230444,10.909414304660311,29.830745475216737,0.0940408741391235
100,4300438817868594444,9.716630514058222,29.8234177824736,0.0375744480046066
101,13962992955964873282,11.414332953017013,29.851614335419583,0.0815552994551737
102,14148733574274248163,11.7403960711844,30.981975218933304,0.0432390842277847
103,3938373416333679209,11.899064962948197,28.51249833303474,-0.0025276550086615
104,12980291254370575027,9.841972129228411,27.924014041072848,0.0217751880485803
105,6563696920846004434,12.122528606958127,30.81864864441092,0.0546127999947945
106,3845110563212287039,10.076241613716602,28.165319102861,-0.0480673165684445
107,15921571022887197356,9.994151385577323,25.941756120385836,0.0264681409009554
108,18163920598886906499,12.55201219364088,29.95238755484957,0.0721041330705874
109,916383335418496937,11.281457781826864,28.742660790576764,0.0481065140726538
110,2529368842123895279,10.69822382646633,29.227133649031856,0.0862225493543048
111,3575627417588266620,11.021220987004236,28.127006487556304,-0.0178613559303841
112,13808626450384999490,11.264704351432345,27.593986611899865,0.0336709780997431
113,15550649367103345033,10.750918296233392,29.447448879326007,0.0311766496616971
114,17386201777833244812,13.104107396829356,31.338484111727244,0.085570479070749
115,123273111729715548,12.189793863938256,31.567600083582292,0.0164772519586188
116,15427485274726954057,11.954888586976518,31.30156328216169,0.0400464932977104
117,10096188925676728824,12.087163246195152,30.88211584580104,0.0564094732994069
118,5386045775395938159,10.190344771065396,26.09004659749657,0.0370223396189527
119,4213600221878342691,11.398235602601122,29.77300299680329,0.0548731887149206
120,5046383013731144131,10.440758133924628,28.950189595425037,0.0013817842976082
121,10905603943774604093,10.351377362276478,28.41197764606939,0.0569961407875247
122,16066663578444591316,11.37828558956674,30.646268578210776,0.0795506860817667
123,11569842508095501201,10.31732711297089,27.48687727186624,0.006376914933222
124,6901744729359715734,9.627347058170429,28.654393160422693,-0.0252772874476815
125,17712656468662911030,9.489366735751926,30.25126334475824,0.0282589562423021
126,3481792241702197810,11.413272973721948,30.635957994247207,0.0853638136519506
127,13795962487976774573,11.020247501990148,28.96141195287925,0.0466414871971473
128,7370300686406150768,10.923305409571364,29.855422821438903,0.0812685343974363
129,7691087197925223800,10.726812573434591,29.825459872265952,0.0506247348656477
130,4830350565584965310,12.355447628774556,31.85297511652093,0.0465515125522181
131,6706677163551311187,12.033773544521868,31.947379925039424,0.0850168694542116
132,12722236872052734877,10.631228754644686,27.661157148763472,-0.0018094241567663
133,5798187929517797779,11.663716281986463,30.683272193672646,0.0671064328499412
134,14732717001608641813,10.46013019297748,28.895557547312976,0.0226199249918954
135,5511072076196937063,10.868403874345224,29.283129095441154,0.0949497433498407
136,17855794130241522877,9.86472554755706,27.26062809538937,0.022080238013412
137,14676151198081399388,10.879809565960752,28.604544336272333,0.0357969928809535
138,7718268909496239738,11.716746829745796,29.715738943493054,0.0342162867557958
139,10445099947626684600,12.207762959131848,32.6642287877497,0.083281080402623
140,6851177487684809918,12.228432518659638,32.62987989496086,0.0837014080032697
141,5856987653098308024,10.224092153033064,28.029858512938347,-0.0388387395392269
142,1593953156415697919,10.822139285792176,28.65076077826843,-0.0402485887362223
143,2458078359451375360,10.200760457949636,27.08598406857309,0.0741162354604122
144,12818063244641469650,11.872274331129224,31.399297980074174,0.0750081854660349
145,4935982650074823649,10.410652229633635,28.22732220594144,-0.0544938547669814
146,1587312220231962930,9.997102253649464,27.708987721908528,0.0256213366005157
147,8704891098086923825,11.458368180018002,29.57549552308274,0.060495027179873
148,1789574174132742778,11.919679335908832,31.75669296376675,0.0900259898869237
149,723900102244895708,10.217487644302684,29.2738720601686,-0.0189965229193286
150,15235203108634049527,9.608922086424062,28.84618838877438,0.0049694176747188
151,4581032126542975322,11.409777254530244,30.518224416288135,0.0738034366920808
152,2507511187753867122,9.637011378885706,26.05273450196089,-0.011366701355873
153,6509748641370960333,11.770532703281294,30.81097036550193,0.0388311484563807
154,1054258781068607373,10.05397306482875,27.25859192381212,0.0433594422920539
155,12167501944310504640,12.004347186567584,31.71928405539657,0.0620332331524717
